repo,proof_id,proof_path,loc,files_in_scope,num_preconditions,num_var_models,num_func_models,symex_steps,sat_vars,sat_clauses,max_unwind,runtime_seconds,total_coverage,target_coverage,num_errors
awslabs/aws-c-common,aws_array_list_clean_up,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_clean_up,15,1,2,0,0,691,46466,218988,0,11.308,72.46376811594203,72.46376811594203,0
awslabs/aws-c-common,aws_byte_buf_from_empty_array,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_from_empty_array,18,1,0,0,0,129,3187,2934,0,12.6,100.0,100.0,0
awslabs/aws-c-common,aws_byte_cursor_advance,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_advance,34,1,1,0,0,207,6016,9493,-1,13.128,100.0,100.0,2
awslabs/aws-c-common,aws_hash_table_init_unbounded,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_table_init_unbounded,25,1,2,0,0,620,26512,78435,0,13.962,35.32763532763533,35.32763532763533,0
awslabs/aws-c-common,aws_byte_buf_write_from_whole_buffer,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_write_from_whole_buffer,34,1,4,0,0,861,77120,271524,0,15.132,98.85057471264368,98.85057471264368,0
awslabs/aws-c-common,aws_linked_list_back,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_back,16,1,1,0,0,1748,,,0,11.698,94.73684210526315,94.73684210526315,0
awslabs/aws-c-common,aws_string_eq_byte_buf_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_eq_byte_buf_ignore_case,23,1,3,1,0,600,48950,248573,0,14.962,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_reset,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_reset,22,1,2,0,0,382,24193,64828,0,12.982,96.42857142857143,96.42857142857143,0
awslabs/aws-c-common,aws_byte_buf_clean_up_secure,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_clean_up_secure,16,1,2,0,0,1127,153171,380500,0,13.261,75.60975609756098,75.60975609756098,0
awslabs/aws-c-common,aws_byte_cursor_from_c_str,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_from_c_str,16,1,0,0,0,285,4780,7681,0,15.411,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_write_from_whole_cursor,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_write_from_whole_cursor,34,1,4,0,0,511,15702,42888,-1,15.337,98.9247311827957,98.9247311827957,0
awslabs/aws-c-common,aws_byte_buf_init_copy,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_init_copy,30,1,2,0,0,1096,44781,110875,0,18.546,81.48148148148148,81.48148148148148,0
awslabs/aws-c-common,aws_hash_iter_begin,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_iter_begin,19,1,1,0,0,1944,233597,1049822,0,21.131,87.4015748031496,87.4015748031496,0
awslabs/aws-c-common,aws_array_list_comparator_string,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_comparator_string,20,1,2,3,0,929,74339,284321,0,19.866,97.10144927536231,97.10144927536231,0
awslabs/aws-c-common,aws_string_new_from_array,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_new_from_array,22,1,1,0,0,227,25324,42424,0,21.5,76.19047619047619,76.19047619047619,11
awslabs/aws-c-common,aws_byte_buf_from_array,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_from_array,18,1,0,0,0,132,3381,3324,0,13.955,100.0,100.0,0
awslabs/aws-c-common,aws_byte_cursor_left_trim_pred,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_left_trim_pred,19,1,2,0,0,599,10991,29352,0,15.759,100.0,100.0,0
awslabs/aws-c-common,aws_ring_buffer_init,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_ring_buffer_init,18,1,3,0,0,594,7187,5069,0,14.606,74.69879518072288,74.69879518072288,0
awslabs/aws-c-common,aws_array_list_sort,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_sort,28,1,4,1,0,658,201706,986815,0,22.808,75.89285714285714,75.89285714285714,4
awslabs/aws-c-common,aws_hash_iter_delete,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_iter_delete,24,1,6,1,0,752,43012,152139,0,17.23,90.32258064516128,90.32258064516128,0
awslabs/aws-c-common,aws_byte_cursor_eq_c_str_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_eq_c_str_ignore_case,29,1,3,0,0,532,27714,141374,0,16.937,100.0,100.0,0
awslabs/aws-c-common,aws_priority_queue_clean_up,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_priority_queue_clean_up,16,1,2,0,0,1844,96140,452864,0,15.971,79.33884297520662,79.33884297520662,0
awslabs/aws-c-common,aws_byte_buf_clean_up,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_clean_up,15,1,1,0,0,468,5060,6583,0,16.828,66.66666666666666,66.66666666666666,0
awslabs/aws-c-common,aws_byte_buf_append_with_lookup,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_append_with_lookup,33,1,4,0,0,669,119639,473440,0,21.127,97.40259740259741,97.40259740259741,0
awslabs/aws-c-common,aws_linked_list_push_front,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_push_front,17,1,0,0,0,1781,,,0,17.252,95.3125,95.3125,0
awslabs/aws-c-common,aws_linked_list_swap_contents,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_swap_contents,32,1,0,0,0,3431,,,0,16.899,96.3855421686747,96.3855421686747,0
awslabs/aws-c-common,aws_byte_cursor_from_buf,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_from_buf,22,1,2,0,0,276,6414,9252,-1,17.418,98.38709677419355,98.38709677419355,0
awslabs/aws-c-common,aws_byte_cursor_from_string,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_from_string,16,1,1,1,0,212,9549,26014,0,18.35,94.33962264150944,94.33962264150944,0
awslabs/aws-c-common,aws_string_destroy,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_destroy,10,1,1,0,0,461,10555,11964,0,13.545,66.66666666666666,66.66666666666666,3
awslabs/aws-c-common,aws_linked_list_next,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_next,15,1,0,0,0,74,,,-1,10.339,100.0,100.0,0
awslabs/aws-c-common,aws_array_list_front,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_front,26,1,4,0,0,847,162228,826429,-1,13.146,97.59036144578313,97.59036144578313,2
awslabs/aws-c-common,aws_ring_buffer_acquire,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_ring_buffer_acquire,49,1,2,0,0,4798,68485,82692,0,14.621,97.2972972972973,97.2972972972973,0
awslabs/aws-c-common,aws_linked_list_push_back,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_push_back,17,1,0,0,0,1781,,,0,10.875,95.3125,95.3125,0
awslabs/aws-c-common,aws_mul_size_saturating,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_mul_size_saturating,39,1,0,5,0,82,57697,309031,-1,10.246,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_init_copy_from_cursor,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_init_copy_from_cursor,24,1,2,0,0,739,34680,92868,0,14.809,79.12087912087912,79.12087912087912,0
awslabs/aws-c-common,aws_byte_buf_write_u8,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_write_u8,23,1,2,0,0,322,7514,15141,0,11.018,95.71428571428572,95.71428571428572,0
awslabs/aws-c-common,aws_hash_table_clean_up,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_table_clean_up,29,1,3,0,0,1102,276167,859248,0,21.108,77.62237762237763,77.62237762237763,0
awslabs/aws-c-common,aws_byte_buf_eq,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_eq,35,1,4,1,0,881,25618,69514,0,11.15,98.7012987012987,98.7012987012987,0
awslabs/aws-c-common,aws_array_list_get_at_ptr,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_get_at_ptr,28,1,4,0,0,796,189741,951316,-1,14.668,97.5609756097561,97.5609756097561,3
awslabs/aws-c-common,aws_string_new_from_c_str,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_new_from_c_str,20,1,1,0,0,365,29320,96194,0,10.901,79.16666666666666,79.16666666666666,0
awslabs/aws-c-common,aws_hash_table_swap,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_table_swap,35,1,2,0,0,983,42400,74203,-1,12.313,96.93877551020408,96.93877551020408,2
awslabs/aws-c-common,aws_hash_ptr,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_ptr,11,1,0,0,0,129,,,0,10.198,18.75,18.75,0
awslabs/aws-c-common,aws_add_size_checked,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_add_size_checked,34,1,0,7,0,140,2755,7248,-1,8.608,100.0,100.0,0
awslabs/aws-c-common,aws_linked_list_init,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_init,11,1,0,0,0,115,,,0,10.103,91.42857142857143,91.42857142857143,0
awslabs/aws-c-common,aws_hash_c_string,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_c_string,12,1,1,0,0,1396,45543,194730,0,14.72,40.65040650406504,40.65040650406504,0
awslabs/aws-c-common,aws_hash_string,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_string,19,1,1,1,0,1269,120285,501268,0,16.267,46.32352941176471,46.32352941176471,0
awslabs/aws-c-common,aws_array_eq_c_str_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_eq_c_str_ignore_case,27,1,3,0,0,475,26809,140767,0,15.468,100.0,100.0,0
awslabs/aws-c-common,aws_array_list_pop_back,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_pop_back,26,1,2,0,0,964,203005,41446,0,13.846,97.82608695652173,97.82608695652173,3
awslabs/aws-c-common,aws_array_list_get_at,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_get_at,28,1,4,0,0,826,190918,30419,-1,15.079,97.5609756097561,97.5609756097561,4
awslabs/aws-c-common,aws_hash_byte_cursor_ptr_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_byte_cursor_ptr_ignore_case,14,1,3,0,0,281,19142,107050,0,11.577,100.0,100.0,0
awslabs/aws-c-common,aws_byte_cursor_satisfies_pred,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_satisfies_pred,18,1,2,0,0,601,11063,29349,0,12.776,100.0,100.0,0
awslabs/aws-c-common,aws_array_list_ensure_capacity,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_ensure_capacity,26,1,2,0,0,1922,268877,61602,0,17.522,85.53459119496856,85.53459119496856,4
awslabs/aws-c-common,aws_ring_buffer_release,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_ring_buffer_release,41,1,3,0,0,3188,45098,55477,0,17.962,94.85294117647058,94.85294117647058,0
awslabs/aws-c-common,aws_byte_cursor_from_array,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_from_array,16,1,0,0,0,110,2166,2044,0,11.622,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_write,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_write,27,1,1,0,0,392,11966,24274,0,12.818,98.4375,98.4375,3
awslabs/aws-c-common,aws_array_list_pop_front,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_pop_front,26,1,2,0,0,1460,298848,52233,-1,20.653,98.13084112149532,98.13084112149532,3
awslabs/aws-c-common,aws_string_destroy_secure,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_destroy_secure,29,1,2,1,0,544,24276,66172,0,15.538,65.82278481012658,65.82278481012658,0
awslabs/aws-c-common,aws_byte_buf_advance,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_advance,42,1,4,1,0,677,10784,18978,0,12.64,98.9247311827957,98.9247311827957,0
awslabs/aws-c-common,aws_byte_cursor_read_and_fill_buffer,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_read_and_fill_buffer,40,1,2,0,0,556,20486,24389,-1,11.513,100.0,100.0,5
awslabs/aws-c-common,aws_string_new_from_string,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_new_from_string,20,1,1,0,0,600,131086,226882,0,17.605,81.25,81.25,11
awslabs/aws-c-common,aws_byte_cursor_eq,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_eq,39,1,4,1,0,679,19539,54318,0,14.081,100.0,100.0,0
awslabs/aws-c-common,aws_byte_cursor_read_be32,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_read_be32,11,1,0,0,0,450,13788,9224,-1,12.922,89.47368421052632,89.47368421052632,4
awslabs/aws-c-common,aws_byte_buf_reserve,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_reserve,22,1,1,0,0,2467,42172,38792,0,13.569,63.63636363636363,63.63636363636363,1
awslabs/aws-c-common,aws_byte_buf_eq_c_str,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_eq_c_str,30,1,3,0,0,694,15414,40527,0,12.838,98.79518072289156,98.79518072289156,0
awslabs/aws-c-common,aws_hash_iter_next,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_iter_next,24,1,2,0,0,1233,1648008,6811444,0,23.977,90.625,90.625,0
awslabs/aws-c-common,aws_array_list_capacity,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_capacity,21,1,3,0,0,429,88736,445933,-1,12.821,97.10144927536231,97.10144927536231,2
awslabs/aws-c-common,aws_byte_buf_cat,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_cat,47,1,7,0,0,1433,35846,57553,0,25.832,99.10714285714286,99.10714285714286,3
awslabs/aws-c-common,aws_priority_queue_capacity,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_priority_queue_capacity,25,1,3,0,0,795,132717,652194,-1,13.672,96.26168224299066,96.26168224299066,2
awslabs/aws-c-common,aws_byte_buf_append_dynamic,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_append_dynamic,26,1,2,0,0,1778,46369,66822,0,25.271,76.25,76.25,3
awslabs/aws-c-common,aws_byte_buf_secure_zero,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_secure_zero,15,1,2,0,0,788,222925,667355,0,15.12,96.0,96.0,0
awslabs/aws-c-common,aws_array_list_swap,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_swap,24,1,4,0,0,2003,456556,103390,0,20.361,92.3076923076923,92.3076923076923,2
awslabs/aws-c-common,aws_priority_queue_top,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_priority_queue_top,24,1,2,0,0,1302,223380,1124618,0,16.914,94.82758620689656,94.82758620689656,2
awslabs/aws-c-common,aws_byte_cursor_eq_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_eq_ignore_case,36,1,4,1,0,509,28318,141525,0,11.372,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_eq_c_str_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_eq_c_str_ignore_case,27,1,3,0,0,666,29893,145238,0,12.502,98.63013698630137,98.63013698630137,0
awslabs/aws-c-common,aws_linked_list_begin,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_begin,13,1,1,0,0,1979,,,0,10.491,93.61702127659575,93.61702127659575,0
awslabs/aws-c-common,aws_linked_list_node_reset,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_node_reset,10,1,0,0,0,96,2110,3018,0,9.242,100.0,100.0,0
awslabs/aws-c-common,aws_hash_array_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_array_ignore_case,13,1,2,0,0,227,16253,94070,0,12.433,100.0,100.0,0
awslabs/aws-c-common,aws_array_list_init_dynamic,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_init_dynamic,24,1,2,0,0,436,43425,215517,0,12.328,86.07594936708861,86.07594936708861,0
awslabs/aws-c-common,aws_byte_cursor_read_be16,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_read_be16,11,1,0,0,0,440,13132,8131,-1,14.48,89.47368421052632,89.47368421052632,4
awslabs/aws-c-common,aws_is_power_of_two,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_is_power_of_two,16,1,0,0,0,30,791,2923,-1,17.653,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_append_and_update,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_append_and_update,27,1,2,0,0,441,13782,31312,-1,18.492,100.0,100.0,6
awslabs/aws-c-common,aws_string_bytes,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_bytes,11,1,1,0,0,148,7273,10741,-1,10.27,100.0,100.0,2
awslabs/aws-c-common,aws_priority_queue_init_static,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_priority_queue_init_static,25,1,3,0,0,999,64975,316556,0,12.34,97.0873786407767,97.0873786407767,0
awslabs/aws-c-common,aws_array_list_init_static,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_init_static,28,1,4,0,0,420,61457,307160,0,11.506,98.61111111111111,98.61111111111111,1
awslabs/aws-c-common,aws_string_eq,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_eq,18,1,2,3,0,852,65748,247195,0,12.304,100.0,100.0,0
awslabs/aws-c-common,aws_mul_size_checked,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_mul_size_checked,39,1,0,7,0,136,47064,256493,-1,10.291,100.0,100.0,0
awslabs/aws-c-common,aws_string_eq_c_str_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_eq_c_str_ignore_case,16,1,1,1,0,666,45181,237831,0,15.327,100.0,100.0,0
awslabs/aws-c-common,aws_ring_buffer_buf_belongs_to_pool,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_ring_buffer_buf_belongs_to_pool,29,1,3,1,0,1335,23718,35698,-1,17.26,93.10344827586206,93.10344827586206,0
awslabs/aws-c-common,aws_byte_cursor_trim_pred,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_trim_pred,19,1,2,0,0,1205,43702,157615,0,16.269,100.0,100.0,0
awslabs/aws-c-common,aws_string_eq_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_eq_ignore_case,17,1,2,3,0,619,73600,354134,0,18.118,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_eq_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_eq_ignore_case,32,1,4,1,0,705,32667,149709,0,18.664,98.63013698630137,98.63013698630137,0
awslabs/aws-c-common,aws_array_list_length,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_length,19,1,2,0,0,472,81360,408933,-1,15.452,97.01492537313433,97.01492537313433,2
awslabs/aws-c-common,aws_byte_buf_append,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_append,29,1,4,0,0,631,60357,210645,0,16.035,100.0,100.0,0
awslabs/aws-c-common,aws_linked_list_insert_before,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_insert_before,19,1,0,0,0,101,,,-1,13.262,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_write_be64,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_write_be64,23,1,2,0,0,464,27128,87606,0,15.156,95.0,95.0,0
awslabs/aws-c-common,aws_round_up_to_power_of_two,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_round_up_to_power_of_two,23,1,0,0,0,86,2001,6144,-1,11.669,100.0,100.0,0
awslabs/aws-c-common,aws_priority_queue_init_dynamic,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_priority_queue_init_dynamic,31,1,3,0,0,1229,72894,361693,0,16.839,82.70676691729322,82.70676691729322,0
awslabs/aws-c-common,aws_linked_list_rbegin,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_rbegin,13,1,1,0,0,1979,,,0,15.836,93.61702127659575,93.61702127659575,0
awslabs/aws-c-common,aws_byte_cursor_eq_byte_buf_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_eq_byte_buf_ignore_case,30,1,4,0,0,555,28537,137973,0,16.431,98.71794871794873,98.71794871794873,0
