repo,proof_id,proof_path,loc,files_in_scope,num_preconditions,num_var_models,num_func_models,symex_steps,sat_vars,sat_clauses,max_unwind,runtime_seconds,total_coverage,target_coverage,num_errors
aws/s2n-tls,s2n_stuffer_read_bytes,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_read_bytes,41,1,2,0,0,1942,31171,77581,0,12.912,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_recv_from_fd,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_recv_from_fd,39,1,1,1,0,17591,174234,537138,0,24.464,91.90283400809717,91.90283400809717,0
aws/s2n-tls,s2n_free_or_wipe,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_free_or_wipe,42,1,1,1,0,1525,18628,41736,0,10.811,100.0,100.0,0
aws/s2n-tls,s2n_is_base64_char,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_is_base64_char,23,1,0,0,0,41,843,430,-1,9.09,100.0,100.0,0
aws/s2n-tls,s2n_is_hello_retry_message,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_is_hello_retry_message,23,1,0,0,0,3422,42407,113782,0,12.559,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_write_uint16_hex,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_write_uint16_hex,48,1,4,3,0,12507,269856,861824,0,22.113,83.69905956112854,83.69905956112854,0
aws/s2n-tls,s2n_array_free,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_array_free,34,1,1,1,0,2215,28981,80174,0,10.251,98.33333333333333,98.33333333333333,0
aws/s2n-tls,s2n_blob_zero,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_blob_zero,25,1,1,0,0,915,11691,26178,0,10.423,100.0,100.0,0
aws/s2n-tls,s2n_hmac_digest_two_compression_rounds,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_hmac_digest_two_compression_rounds,31,1,1,0,0,6200,,,0,11.406,100.0,100.0,0
aws/s2n-tls,s2n_dh_generate_ephemeral_key,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_dh_generate_ephemeral_key,28,1,0,1,0,925,7725,1656,0,13.286,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_resize,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_resize,63,1,2,1,0,7449,109029,340121,0,16.367,96.42857142857143,96.42857142857143,0
aws/s2n-tls,s2n_array_insert,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_array_insert,49,1,2,1,0,6809,196622,789991,0,16.746,96.55172413793103,96.55172413793103,0
aws/s2n-tls,s2n_stuffer_peek_check_for_str,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_peek_check_for_str,35,1,1,0,0,2992,73886,243172,0,22.377,97.14285714285714,97.14285714285714,0
aws/s2n-tls,s2n_hash_init,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_hash_init,25,1,0,0,0,2425,16582,6151,0,12.91,100.0,100.0,0
aws/s2n-tls,s2n_socket_was_corked,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_socket_was_corked,16,1,0,0,0,3342,36147,236,0,8.864,100.0,100.0,0
aws/s2n-tls,s2n_array_remove,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_array_remove,36,1,2,0,0,1833,75052,324827,0,9.834,100.0,100.0,0
aws/s2n-tls,s2n_hash_free,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_hash_free,39,1,1,0,0,3306,27438,22281,0,14.373,99.4186046511628,99.4186046511628,0
aws/s2n-tls,s2n_array_free_p,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_array_free_p,35,1,1,1,0,2217,29893,85954,0,9.141,98.30508474576271,98.30508474576271,0
aws/s2n-tls,s2n_stuffer_skip_write,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_skip_write,38,1,1,1,0,8618,122528,376802,0,17.5,91.18942731277532,91.18942731277532,0
